minutes,apigateway_api_gateway,blocklatency_disk sda,customersservice_customers_service,iowait_cpu 0,iowait_cpu 1,iowait_cpu 2,iowait_cpu 3,iowait_cpu 4,iowait_cpu 5,iowait_cpu 6,iowait_cpu 7,irq_cpu 0,irq_cpu 1,irq_cpu 2,irq_cpu 3,irq_cpu 4,irq_cpu 5,irq_cpu 6,irq_cpu 7,memavailable_mem_available,memcache_mem_cache,memutil_mem_util,readbytes_openeuler-home,readbytes_openeuler-root,readbytes_openeuler-swap,readbytes_sda,srtt_SRTT_cumulative,system_cpu 0,system_cpu 1,system_cpu 2,system_cpu 3,system_cpu 4,system_cpu 5,system_cpu 6,system_cpu 7,user_cpu 0,user_cpu 1,user_cpu 2,user_cpu 3,user_cpu 4,user_cpu 5,user_cpu 6,user_cpu 7,utilization_cpu 0,utilization_cpu 1,utilization_cpu 2,utilization_cpu 3,utilization_cpu 4,utilization_cpu 5,utilization_cpu 6,utilization_cpu 7,vetsservice_vets_service,visitsservice_visits_service,writebytes_openeuler-home,writebytes_openeuler-root,writebytes_openeuler-swap,writebytes_sda,source,service,Failure
96.0,0.0,12.0,6.0,230.0,17.0,320.0,178.0,109.0,177.0,52.0,133.0,685.0,937.0,745.0,572.0,510.0,835.0,571.0,692.0,7994016.0,2603831.0,65.6,23.0,0.0,63338.3,101266.0,2913.0,520.0,458.0,534.0,683.0,873.0,534.0,674.0,600.0,10660.0,10714.0,10576.0,17913.0,17351.0,10603.0,17831.0,10636.0,83.6,84.2,83.6,85.7,83.6,83.4,86.4,83.9,0.0,0.0,667344.0,3792905.0,133411.0,4494824.0,OOM,gateway,0
96.2,0.0,12.0,6.0,230.0,33.0,320.0,133.0,126.0,56.0,143.0,57.0,694.0,872.0,655.0,476.0,431.0,813.0,536.0,811.0,8021147.0,2603827.0,65.4,23.0,1062.0,21552.3,48781.0,2865.0,520.0,458.0,621.0,711.0,912.0,575.0,891.0,600.0,10192.0,10618.0,10315.0,17631.0,17300.0,10490.0,17563.0,10306.0,82.5,84.9,83.2,85.7,84.6,84.2,86.5,82.7,0.0,0.0,668211.0,3759096.0,133411.0,4520454.0,OOM,gateway,0
96.5,0.0,12.0,6.0,231.0,35.0,276.0,128.0,126.0,50.0,138.0,52.0,695.0,870.0,653.0,473.0,420.0,808.0,535.0,808.0,8018501.0,2603923.0,65.3,23.0,2694.0,16382.8,47471.0,3267.7,520.0,462.0,631.0,728.0,926.0,586.0,904.0,600.0,10162.0,10591.0,10299.0,17596.0,17301.0,10458.0,17552.0,10294.0,82.4,85.0,83.1,85.7,84.9,84.4,86.5,82.6,0.0,0.0,743424.0,3751146.0,133411.0,4520364.0,OOM,gateway,0
96.8,0.0,13.0,6.0,212.0,44.0,246.0,110.0,108.0,102.0,120.0,69.0,687.0,889.0,702.0,474.0,464.0,810.0,539.0,801.0,8009665.0,2604065.0,65.3,23.0,2982.0,11667.6,54044.0,3430.3,495.0,478.0,639.0,761.0,950.0,600.0,914.0,591.0,10124.0,10508.0,10279.0,17544.0,17329.0,10415.0,17508.0,10279.0,82.6,85.0,83.5,85.8,85.1,84.6,86.7,83.0,0.0,0.0,743424.0,3742100.0,133411.0,4472671.0,OOM,gateway,0
97.0,0.0,13.0,40.0,212.0,48.0,246.0,109.0,101.0,102.0,117.0,70.0,687.0,890.0,707.0,477.0,478.0,810.0,539.0,800.0,8008612.0,2604176.0,65.3,23.0,9153.0,11667.6,54044.0,4071.7,625.0,480.0,639.0,764.0,957.0,640.0,920.0,593.0,10124.0,10505.0,10282.0,17550.0,17342.0,10415.0,17450.0,10279.0,83.3,85.0,83.7,86.0,85.5,84.7,86.8,83.2,0.0,0.0,743424.0,3567087.0,133411.0,4464754.0,OOM,gateway,0
97.2,0.0,13.0,40.0,424.0,83.0,267.0,110.0,35.0,70.0,15.0,16.0,690.0,855.0,795.0,545.0,580.0,840.0,530.0,790.0,7930771.0,2604472.0,65.7,23.0,43760.0,11667.6,53612.0,4111.8,625.0,672.0,639.0,935.0,1063.0,640.0,920.0,714.0,10098.0,10221.0,10314.0,17544.0,17931.0,10369.0,17266.0,10251.0,84.7,85.2,85.8,88.0,89.6,86.1,87.2,85.1,0.0,0.0,538624.0,3524080.0,133411.0,4342580.0,OOM,gateway,0
97.5,0.0,12.0,40.0,457.0,85.0,263.0,109.0,31.0,79.0,12.0,14.0,690.0,855.0,795.0,545.0,580.0,840.0,530.0,790.0,7924753.0,2604763.0,65.7,23.0,389639.0,11667.6,17390.0,4081.1,625.0,615.0,639.0,931.0,1074.0,640.0,920.0,734.0,10121.0,10185.0,10297.0,17492.0,17934.0,10354.0,17227.0,10222.0,84.8,85.4,86.0,88.1,89.7,86.1,87.2,85.3,0.0,0.0,538624.0,3460755.0,133411.0,3630196.0,OOM,gateway,0
97.8,0.0,12.0,40.0,339.0,54.0,241.0,104.0,54.0,111.0,47.0,66.0,690.0,855.0,795.0,545.0,580.0,840.0,530.0,787.0,7916638.0,2605224.0,65.7,23.0,535556.0,11667.6,15073.0,4034.6,625.0,615.0,639.0,932.0,1042.0,640.0,920.0,735.0,10123.0,10194.0,10225.0,17425.0,17761.0,10344.0,17170.0,10220.0,84.4,85.6,85.9,87.4,88.9,85.8,87.0,85.0,0.0,0.0,538624.0,3452336.0,133411.0,3615431.0,OOM,gateway,0
98.0,0.0,12.0,20.0,339.0,50.0,241.0,104.0,54.0,111.0,50.0,85.0,1410.0,1655.0,1490.0,1195.0,1130.0,1595.0,1180.0,1305.0,7916638.0,2605434.0,65.7,23.0,913865.0,11667.6,100686.0,3989.5,570.0,490.0,637.0,937.0,1042.0,490.0,860.0,735.0,10120.0,10193.0,10152.0,17411.0,17758.0,10344.0,17125.0,10202.0,84.2,85.6,85.9,87.4,88.8,85.7,87.0,85.0,0.0,0.0,538624.0,2765433.0,133411.0,3627888.0,OOM,gateway,0
98.2,0.0,12.0,20.0,303.0,7.0,282.0,97.0,30.0,99.0,86.0,205.0,1410.0,1655.0,1490.0,1195.0,1130.0,1595.0,1180.0,1305.0,7934551.0,2605843.0,65.7,23.0,837926.0,11667.6,132200.0,3960.3,570.0,490.0,618.0,975.0,1014.0,490.0,835.0,630.0,9972.0,10224.0,9740.0,16474.0,16932.0,10158.0,16999.0,9600.0,83.7,85.9,83.4,85.6,86.8,85.5,86.9,82.6,0.0,0.0,538624.0,2785614.0,133411.0,3627888.0,OOM,gateway,0
98.5,0.0,12.0,20.0,274.0,2.0,293.0,96.0,32.0,104.0,95.0,205.0,1410.0,1655.0,1490.0,1195.0,1130.0,1595.0,1180.0,1305.0,7931899.0,2606118.0,65.7,23.0,490194.0,11779.6,799912.0,3842.7,570.0,490.0,611.0,963.0,987.0,490.0,835.0,607.0,9967.0,10230.0,9771.0,16525.0,16879.0,10141.0,17041.0,9591.0,83.8,85.8,83.4,85.5,86.4,85.3,86.9,82.4,0.0,0.0,524288.0,3261963.0,133411.0,3600129.0,OOM,gateway,0
98.8,0.0,12.0,20.0,209.0,16.0,270.0,109.0,77.0,92.0,110.0,156.0,1410.0,1655.0,1490.0,1195.0,1130.0,1595.0,1180.0,1305.0,7964876.0,2606355.0,65.6,23.0,397480.0,36456.8,869502.0,3793.2,487.0,482.0,570.0,904.0,940.0,481.0,835.0,592.0,10110.0,10267.0,10149.0,16840.0,17050.0,10192.0,17226.0,9844.0,84.2,85.5,83.9,85.7,86.4,85.2,87.0,82.7,0.0,0.0,524288.0,3283458.0,133411.0,3625631.0,OOM,gateway,0
99.0,0.0,12.0,0.0,209.0,22.0,270.0,110.0,86.0,92.0,110.0,154.0,790.0,835.0,775.0,505.0,545.0,880.0,560.0,820.0,7965205.0,2606422.0,65.6,23.0,155774.0,38695.7,682579.0,3722.1,420.0,425.0,496.0,898.0,933.0,473.0,525.0,590.0,10119.0,10271.0,10361.0,16908.0,17057.0,10214.0,17454.0,9867.0,85.1,85.5,84.1,85.8,86.5,85.2,87.1,82.7,0.0,0.0,524288.0,4083773.0,133411.0,3829787.0,OOM,gateway,0
99.2,0.0,12.0,0.0,185.0,45.0,108.0,185.0,337.0,74.0,154.0,58.0,790.0,835.0,775.0,505.0,545.0,880.0,560.0,820.0,7909443.0,2606588.0,65.7,23.0,118624.0,38982.9,682579.0,3712.7,420.0,425.0,393.0,635.0,698.0,407.0,525.0,443.0,10779.0,10607.0,10905.0,17809.0,17735.0,10619.0,17920.0,10360.0,86.4,85.2,87.2,87.9,87.5,85.3,87.4,84.7,0.0,0.0,524288.0,4175418.0,133411.0,3846922.0,OOM,gateway,0
99.5,0.0,12.0,0.0,175.0,43.0,92.0,181.0,343.0,72.0,154.0,55.0,790.0,835.0,775.0,505.0,545.0,880.0,560.0,820.0,7911296.0,2606857.0,65.7,23.0,145.0,38982.9,271334.0,3778.9,420.0,425.0,367.0,606.0,682.0,402.0,525.0,433.0,10881.0,10650.0,10927.0,17850.0,17780.0,10642.0,17936.0,10418.0,86.4,85.1,87.4,88.2,87.5,85.3,87.5,85.0,0.0,0.0,667648.0,4067368.0,133411.0,4831753.0,OOM,gateway,0
99.8,0.0,12.0,0.0,158.0,52.0,95.0,172.0,214.0,131.0,120.0,78.0,880.0,770.0,750.0,500.0,570.0,920.0,570.0,820.0,7911441.0,2607217.0,65.7,23.0,145.0,39146.7,165099.0,3867.4,420.0,425.0,375.0,545.0,679.0,415.0,525.0,427.0,10876.0,10628.0,10951.0,17866.0,17837.0,10637.0,17945.0,10469.0,86.2,84.9,86.8,87.4,87.4,85.2,87.3,85.1,0.0,0.0,671744.0,4067368.0,133411.0,4880406.0,OOM,gateway,0
100.0,0.0,12.0,2.0,157.0,46.0,95.0,168.0,181.0,139.0,118.0,80.0,860.0,890.0,910.0,440.0,640.0,1010.0,540.0,720.0,7911030.0,2607217.0,65.7,23.0,145.0,39146.7,21221.0,4089.4,330.0,420.0,379.0,544.0,679.0,414.0,590.0,427.0,10880.0,10628.0,10950.0,17869.0,17841.0,10639.0,17961.0,10478.0,86.1,84.9,86.8,87.4,87.4,85.2,87.3,85.1,0.0,0.0,671744.0,3985715.0,133411.0,4694723.0,OOM,gateway,0
100.2,0.0,12.0,2.0,156.0,42.0,159.0,111.0,49.0,265.0,15.0,195.0,860.0,890.0,910.0,440.0,640.0,1010.0,540.0,720.0,7900285.0,2607190.0,65.7,23.0,145.0,38958.3,21210.0,4069.7,330.0,420.0,399.0,544.0,639.0,398.0,590.0,398.0,10999.0,10629.0,10934.0,17905.0,18236.0,10710.0,18011.0,10689.0,86.3,84.5,85.8,86.9,88.0,85.0,86.9,84.9,0.0,0.0,671744.0,3979795.0,133411.0,4678262.0,OOM,gateway,0
100.5,0.0,12.0,2.0,157.0,42.0,169.0,109.0,32.0,268.0,12.0,196.0,715.0,894.0,835.0,456.0,608.0,918.0,545.0,727.0,7912788.0,2607256.0,65.7,23.0,145.0,38958.3,11406.0,3820.1,330.0,420.0,402.0,544.0,633.0,400.0,590.0,395.0,11005.0,10615.0,10906.0,17904.0,18287.0,10728.0,18008.0,10716.0,86.3,84.8,85.5,86.9,88.0,85.0,86.9,84.9,0.0,0.0,729088.0,3966337.0,133411.0,4328487.0,OOM,gateway,0
100.8,0.0,12.0,2.0,159.0,71.0,168.0,118.0,53.0,213.0,53.0,157.0,679.0,910.0,790.0,532.0,593.0,852.0,545.0,721.0,7944044.0,2607464.0,65.6,23.0,145.0,38958.3,16543.0,3744.9,348.0,429.0,403.0,544.0,631.0,418.0,615.0,411.0,10922.0,10607.0,10823.0,17887.0,18111.0,10706.0,17924.0,10642.0,86.2,85.3,85.4,87.0,87.8,85.0,86.8,84.8,0.0,0.0,729088.0,3967689.0,133411.0,4328595.0,OOM,gateway,0
101.0,0.0,12.0,0.0,158.0,68.0,168.0,121.0,56.0,203.0,53.0,157.0,678.0,911.0,787.0,531.0,585.0,853.0,545.0,718.0,7965487.0,2607481.0,65.5,23.0,145.0,38958.3,74198.0,3377.0,348.0,429.0,403.0,544.0,631.0,397.0,615.0,413.0,10903.0,10610.0,10799.0,17890.0,18107.0,10708.0,17887.0,10642.0,86.2,85.5,85.4,87.0,87.8,85.0,86.8,84.8,0.0,0.0,729088.0,4039700.0,133411.0,4338355.0,OOM,gateway,0
101.2,0.0,12.0,0.0,24.0,2.0,96.0,296.0,114.0,78.0,114.0,300.0,652.0,977.0,649.0,563.0,535.0,727.0,545.0,667.0,8125925.0,2607778.0,65.0,23.0,145.0,38958.3,72495.0,3404.3,346.0,418.0,403.0,546.0,642.0,375.0,590.0,454.0,10841.0,10787.0,10662.0,18221.0,17570.0,10747.0,17903.0,10373.0,86.3,87.1,85.3,88.2,86.4,85.4,87.0,84.4,0.0,0.0,623869.0,4036014.0,133411.0,4338355.0,OOM,gateway,0
101.5,0.0,12.0,0.0,16.0,1.0,88.0,306.0,115.0,79.0,118.0,300.0,653.0,989.0,650.0,571.0,538.0,692.0,545.0,668.0,8152034.0,2607974.0,64.7,23.0,6166.0,38958.3,89090.0,3435.1,343.0,419.0,403.0,556.0,651.0,375.0,588.0,464.0,10803.0,10805.0,10646.0,18214.0,17512.0,10749.0,17893.0,10376.0,86.3,87.2,85.3,88.2,86.4,85.4,87.0,84.2,0.0,0.0,616182.0,4002299.0,133411.0,4644402.0,OOM,gateway,0
101.8,0.0,12.0,0.0,69.0,18.0,95.0,264.0,103.0,113.0,102.0,340.0,661.0,1027.0,705.0,553.0,538.0,707.0,545.0,693.0,8175672.0,2608063.0,64.6,23.0,117050.0,38958.3,105382.0,3340.4,346.0,431.0,403.0,575.0,672.0,375.0,605.0,473.0,10709.0,10739.0,10603.0,18006.0,17531.0,10708.0,17884.0,10408.0,85.7,86.4,85.4,87.5,86.4,85.2,86.8,84.2,0.0,0.0,493106.0,4002299.0,133411.0,4661660.0,OOM,gateway,0
102.0,0.0,12.0,0.0,71.0,21.0,95.0,263.0,102.0,112.0,102.0,145.0,668.0,1027.0,709.0,544.0,540.0,707.0,546.0,707.0,8175672.0,2608063.0,64.6,23.0,156433.0,38958.3,89478.0,3367.0,348.0,432.0,403.0,586.0,674.0,420.0,602.0,474.0,10705.0,10738.0,10605.0,17988.0,17542.0,10705.0,17879.0,10424.0,85.3,86.3,85.4,87.4,86.4,85.2,86.8,84.3,0.0,0.0,488941.0,3878498.0,133411.0,4528639.0,OOM,gateway,0
102.2,0.0,12.0,0.0,93.0,8.0,65.0,250.0,77.0,14.0,43.0,145.0,682.0,1013.0,773.0,467.0,595.0,687.0,606.0,832.0,8387325.0,2608168.0,64.0,23.0,160306.0,38958.3,89003.0,3372.9,364.0,470.0,403.0,670.0,706.0,420.0,529.0,484.0,10537.0,10581.0,10750.0,17740.0,17968.0,10729.0,17863.0,10693.0,84.2,84.8,85.7,86.3,87.3,85.0,85.9,85.3,0.0,0.0,519076.0,3852509.0,133411.0,4488030.0,OOM,gateway,0
102.5,0.0,12.0,0.0,99.0,9.0,57.0,237.0,74.0,5.0,45.0,145.0,685.0,982.0,769.0,459.0,606.0,694.0,609.0,840.0,8421928.0,2608215.0,64.0,23.0,137445.0,38958.3,85240.0,3414.2,367.0,479.0,404.0,687.0,706.0,420.0,518.0,486.0,10505.0,10553.0,10767.0,17739.0,18010.0,10726.0,17854.0,10707.0,84.2,84.7,85.8,86.2,87.4,84.9,86.0,85.3,0.0,0.0,522521.0,3829214.0,133411.0,4194930.0,OOM,gateway,0
102.8,0.0,12.0,0.0,133.0,16.0,68.0,189.0,84.0,32.0,95.0,80.0,683.0,943.0,734.0,498.0,580.0,741.0,596.0,844.0,8350929.0,2608260.0,64.4,23.0,105891.0,38958.3,78746.0,3410.4,374.0,480.0,406.0,699.0,704.0,428.0,594.0,491.0,10527.0,10526.0,10775.0,17838.0,17910.0,10712.0,17840.0,10657.0,84.9,84.8,85.7,86.4,87.2,84.9,86.2,85.2,0.0,0.0,596872.0,3823583.0,133411.0,4165119.0,OOM,gateway,0
103.0,0.0,12.0,0.0,134.0,18.0,68.0,188.0,83.0,33.0,96.0,100.0,683.0,942.0,732.0,498.0,579.0,741.0,594.0,844.0,8343874.0,2608316.0,64.5,23.0,22144.0,38958.3,74064.0,3419.0,373.0,479.0,415.0,699.0,704.0,428.0,655.0,491.0,10542.0,10528.0,10776.0,17838.0,17910.0,10712.0,17824.0,10657.0,85.4,84.8,85.7,86.6,87.2,84.9,86.3,85.2,0.0,0.0,592268.0,3684657.0,133411.0,4150394.0,OOM,gateway,0
103.2,0.0,12.0,0.0,233.0,28.0,172.0,182.0,38.0,36.0,179.0,100.0,679.0,888.0,622.0,526.0,506.0,845.0,553.0,787.0,8034790.0,2608786.0,65.2,23.0,26280.0,38958.3,70612.0,3419.9,341.0,464.0,438.0,686.0,703.0,431.0,792.0,474.0,10950.0,10744.0,10783.0,18358.0,18014.0,10796.0,17782.0,10785.0,87.0,85.6,85.3,88.4,87.3,85.4,87.2,85.9,0.0,0.0,559931.0,3684453.0,133411.0,4148276.0,OOM,gateway,0
103.5,0.0,12.0,0.0,237.0,31.0,175.0,171.0,36.0,42.0,180.0,138.0,679.0,879.0,621.0,531.0,503.0,854.0,548.0,789.0,8034790.0,2609115.0,65.4,23.0,4295.0,38958.3,22118.0,3408.5,339.0,463.0,441.0,677.0,704.0,435.0,804.0,473.0,10973.0,10750.0,10758.0,18378.0,18015.0,10801.0,17772.0,10802.0,87.0,85.6,85.0,88.7,87.2,85.4,87.3,86.0,0.0,0.0,555991.0,3725252.0,133411.0,4133661.0,OOM,gateway,0
103.8,0.0,12.0,0.0,178.0,39.0,173.0,159.0,77.0,150.0,137.0,145.0,684.0,889.0,691.0,524.0,510.0,858.0,546.0,805.0,8034790.0,2609220.0,65.5,23.0,4295.0,8338.3,22043.0,3271.2,358.0,485.0,465.0,695.0,711.0,443.0,788.0,473.0,10883.0,10667.0,10662.0,18024.0,17960.0,10662.0,17718.0,10666.0,86.2,85.2,84.7,87.8,87.1,85.2,86.9,85.6,0.0,0.0,490542.0,3725252.0,133411.0,4148586.0,OOM,gateway,0
104.0,0.0,12.0,30.0,177.0,37.0,173.0,155.0,88.0,158.0,136.0,141.0,683.0,889.0,690.0,524.0,510.0,860.0,546.0,805.0,8268184.0,2609228.0,65.5,23.0,4295.0,8338.3,44099.0,3242.6,373.0,488.0,469.0,698.0,711.0,453.0,788.0,475.0,10871.0,10665.0,10637.0,17978.0,17960.0,10584.0,17705.0,10663.0,85.4,85.1,84.6,87.7,87.1,85.2,86.9,85.6,0.0,0.0,476874.0,3727153.0,133411.0,4186656.0,OOM,gateway,0
104.2,0.0,13.0,30.0,59.0,38.0,97.0,89.0,159.0,418.0,54.0,189.0,675.0,857.0,719.0,512.0,476.0,950.0,517.0,840.0,8268184.0,2609242.0,64.6,23.0,4295.0,8338.3,42484.0,3346.6,476.0,570.0,475.0,834.0,670.0,555.0,665.0,530.0,10578.0,10453.0,10332.0,17181.0,17652.0,10159.0,17666.0,10292.0,84.2,83.9,82.4,85.1,85.3,82.8,86.0,82.2,0.0,0.0,469740.0,3732169.0,133411.0,4191649.0,OOM,gateway,0
104.5,0.0,13.0,30.0,58.0,41.0,91.0,84.0,159.0,416.0,44.0,189.0,674.0,849.0,719.0,514.0,476.0,945.0,514.0,844.0,8268184.0,2609288.0,64.3,23.0,4746.0,8338.3,48781.0,3393.4,487.0,585.0,475.0,846.0,670.0,550.0,665.0,538.0,10571.0,10458.0,10295.0,17176.0,17583.0,10138.0,17660.0,10293.0,84.2,83.9,82.0,85.2,85.1,82.3,86.0,82.0,0.0,0.0,468077.0,3739534.0,133411.0,4558726.0,OOM,gateway,0
104.8,0.0,13.0,30.0,86.0,46.0,95.0,80.0,139.0,279.0,74.0,158.0,681.0,866.0,716.0,546.0,492.0,858.0,521.0,844.0,8136968.0,2609371.0,64.2,23.0,5647.0,8304.3,46527.0,3536.9,475.0,595.0,475.0,854.0,675.0,549.0,665.0,549.0,10504.0,10492.0,10268.0,17308.0,17502.0,10214.0,17695.0,10296.0,84.3,84.2,82.1,85.6,85.2,82.4,86.7,82.4,0.0,0.0,463360.0,3735519.0,133411.0,4627157.0,OOM,gateway,0
105.0,0.0,13.0,0.0,85.0,51.0,95.0,78.0,133.0,276.0,72.0,157.0,689.0,869.0,716.0,547.0,495.0,858.0,520.0,844.0,8136968.0,2609419.0,64.1,23.0,26493.0,19611.6,47172.0,3853.6,395.0,510.0,640.0,720.0,720.0,462.0,740.0,549.0,10503.0,10497.0,10273.0,17317.0,17504.0,10226.0,17762.0,10303.0,83.8,84.3,82.1,85.7,85.4,82.4,86.7,82.4,0.0,0.0,411233.0,3728803.0,133411.0,4356837.0,OOM,gateway,0
105.2,0.0,13.0,0.0,99.0,94.0,89.0,14.0,70.0,213.0,9.0,91.0,732.0,914.0,715.0,576.0,534.0,762.0,474.0,845.0,8067717.0,2609717.0,65.0,23.0,100812.0,19611.6,46975.0,3877.9,395.0,510.0,640.0,720.0,725.0,465.0,737.0,545.0,10463.0,10792.0,10345.0,18233.0,18077.0,10457.0,17948.0,10708.0,82.7,84.7,81.9,87.9,87.9,83.0,87.7,84.3,0.0,0.0,409226.0,3503081.0,133411.0,4331463.0,OOM,gateway,0
105.5,0.0,13.0,0.0,106.0,96.0,90.0,14.0,67.0,198.0,7.0,84.0,736.0,916.0,713.0,577.0,541.0,755.0,472.0,841.0,8053468.0,2609954.0,65.2,23.0,38244.0,28263.4,27769.0,3767.5,395.0,510.0,640.0,720.0,730.0,465.0,735.0,545.0,10464.0,10812.0,10378.0,18228.0,18146.0,10459.0,17937.0,10734.0,82.6,84.7,82.0,88.1,87.9,83.2,87.5,84.4,0.0,0.0,447107.0,3447267.0,133411.0,3508616.0,OOM,gateway,0
105.8,0.0,12.0,0.0,132.0,74.0,97.0,36.0,84.0,147.0,59.0,83.0,704.0,879.0,723.0,553.0,541.0,783.0,488.0,833.0,8044308.0,2610017.0,65.2,23.0,32388.0,28219.7,24104.0,3633.3,395.0,510.0,640.0,720.0,730.0,465.0,735.0,549.0,10440.0,10759.0,10376.0,17904.0,18018.0,10434.0,17709.0,10661.0,82.8,84.6,82.2,87.5,87.8,83.4,86.9,84.6,0.0,0.0,447978.0,3492900.0,133411.0,3561757.0,OOM,gateway,0
106.0,0.0,12.0,0.0,132.0,74.0,97.0,36.0,84.0,140.0,53.0,88.0,691.0,877.0,727.0,553.0,541.0,783.0,491.0,832.0,8045554.0,2610060.0,65.2,23.0,27675.0,28219.7,27596.0,3539.9,650.0,600.0,642.0,930.0,880.0,590.0,930.0,549.0,10439.0,10759.0,10378.0,17892.0,18015.0,10434.0,17549.0,10660.0,83.0,84.5,82.3,87.5,87.7,83.4,86.8,84.6,0.0,0.0,482992.0,3492900.0,133411.0,3814341.0,OOM,gateway,0
106.2,0.0,12.0,0.0,187.0,61.0,42.0,90.0,84.0,31.0,18.0,90.0,626.0,728.0,770.0,564.0,541.0,775.0,531.0,782.0,8150698.0,2610356.0,64.5,23.0,8039.0,28219.7,26647.0,3554.3,650.0,600.0,648.0,930.0,880.0,590.0,930.0,547.0,10284.0,10401.0,10427.0,17771.0,17575.0,10368.0,17161.0,10627.0,83.1,83.4,84.4,87.2,86.5,83.8,85.2,84.8,0.0,0.0,482399.0,3490023.0,133411.0,3821756.0,OOM,gateway,0
106.5,0.0,12.0,0.0,189.0,59.0,37.0,90.0,87.0,27.0,18.0,93.0,611.0,706.0,767.0,565.0,540.0,774.0,538.0,780.0,8143309.0,2610468.0,64.2,23.0,41300.0,28219.7,8042.0,3676.6,650.0,600.0,647.0,930.0,880.0,590.0,930.0,547.0,10238.0,10380.0,10432.0,17743.0,17525.0,10350.0,17112.0,10612.0,83.2,83.3,84.6,87.0,86.5,84.0,85.2,84.9,0.0,0.0,501158.0,3496916.0,133411.0,4217378.0,OOM,gateway,0
106.8,0.0,12.0,0.0,188.0,46.0,50.0,65.0,100.0,38.0,46.0,83.0,613.0,751.0,734.0,558.0,539.0,780.0,547.0,780.0,8141341.0,2610487.0,63.9,23.0,619.0,28069.2,6409.0,3749.5,640.0,609.0,654.0,958.0,900.0,599.0,942.0,550.0,10233.0,10404.0,10420.0,17699.0,17523.0,10343.0,17264.0,10524.0,83.6,83.9,84.7,86.8,86.5,84.1,85.5,84.9,0.0,0.0,500770.0,3519099.0,133411.0,4335358.0,OOM,gateway,0
107.0,0.0,12.0,32.0,188.0,44.0,50.0,325.0,150.0,38.0,47.0,77.0,596.0,751.0,731.0,557.0,539.0,780.0,548.0,780.0,8895036.0,2610533.0,63.8,23.0,45.0,28069.2,40945.0,3956.7,640.0,609.0,665.0,968.0,902.0,609.0,961.0,550.0,10241.0,10404.0,10419.0,17692.0,17526.0,10345.0,17480.0,10522.0,84.1,84.5,84.8,86.7,86.6,84.2,85.8,84.9,0.0,0.0,387072.0,3526847.0,133411.0,4313139.0,OOM,gateway,0
107.2,0.0,12.0,32.0,298.0,4.0,46.0,325.0,378.0,13.0,6.0,8.0,520.0,762.0,593.0,533.0,498.0,802.0,608.0,780.0,9558844.0,2610895.0,61.3,23.0,45.0,27042.8,39409.0,3951.7,638.0,637.0,713.0,1145.0,988.0,675.0,1063.0,618.0,10302.0,10600.0,10407.0,17212.0,17697.0,10413.0,17794.0,10577.0,84.5,86.5,85.5,86.3,87.2,85.6,87.3,86.8,0.0,0.0,387072.0,4219740.0,133411.0,4313139.0,OOM,gateway,0
107.5,0.0,12.0,32.0,318.0,3.0,47.0,325.0,378.0,14.0,6.0,3.0,521.0,773.0,580.0,530.0,495.0,811.0,608.0,780.0,9558844.0,2611106.0,60.9,23.0,45.0,18788.1,39160.0,3724.0,638.0,645.0,713.0,1149.0,985.0,683.0,1070.0,623.0,10306.0,10632.0,10415.0,17173.0,17709.0,10437.0,17811.0,10540.0,84.7,86.8,85.8,86.3,87.2,85.7,87.4,87.0,0.0,0.0,367616.0,4236537.0,133411.0,4313139.0,OOM,gateway,0
107.8,0.0,12.0,32.0,254.0,31.0,65.0,325.0,249.0,51.0,56.0,59.0,609.0,826.0,637.0,524.0,500.0,813.0,596.0,781.0,9558844.0,2611243.0,61.2,23.0,45.0,17388.7,7617.0,3575.0,637.0,658.0,703.0,1135.0,988.0,668.0,1070.0,601.0,10254.0,10586.0,10394.0,17261.0,17665.0,10428.0,17678.0,10503.0,84.8,86.0,85.7,86.5,87.1,85.4,87.3,86.4,0.0,0.0,348160.0,4089418.0,133411.0,4489868.0,OOM,gateway,0
108.0,0.0,12.0,0.0,254.0,33.0,65.0,90.0,154.0,54.0,67.0,58.0,630.0,827.0,638.0,523.0,500.0,813.0,595.0,790.0,8726739.0,2611243.0,61.2,23.0,45.0,16804.6,4553.0,3233.2,640.0,659.0,706.0,1134.0,1010.0,678.0,1069.0,601.0,10254.0,10585.0,10394.0,17261.0,17663.0,10428.0,17595.0,10496.0,85.0,85.8,85.7,86.5,87.1,85.4,87.3,86.4,0.0,0.0,475136.0,4087198.0,133411.0,4489889.0,OOM,gateway,0
108.2,0.0,12.0,0.0,264.0,100.0,101.0,90.0,46.0,99.0,253.0,19.0,758.0,881.0,725.0,503.0,500.0,813.0,588.0,919.0,8260679.0,2611350.0,63.9,23.0,45.0,16804.6,7975.0,3128.6,671.0,728.0,755.0,1116.0,1119.0,744.0,1053.0,642.0,10348.0,10289.0,10373.0,17212.0,17552.0,10415.0,17398.0,10295.0,85.6,84.4,86.3,87.3,87.9,85.3,87.2,85.6,0.0,0.0,475136.0,3712341.0,133411.0,4321872.0,OOM,gateway,0
